id,mz,rt,intensity,KEGGId,exactMass,formula,name,precursorType,mzCalc,ppm,inferLevel,forward,reverse,jaccard,parentTrace,inferSize,score1,score2,pvalue,seed,partnerKEGGId,KEGG_reaction,reaction,fileName,scanId
M350T463,350.207397460938,462.767,539928.1875,C04835,350.2093,C20H30O5,"(5Z,13E)-6,9alpha-Epoxy-11alpha-hydroxy-15-oxoprosta-5,13-dienoate",[M]+,0,5,Ms1,0.34125765757306,0.0460752657771391,0,0.25,2,0,0,0.00164077384886974,M353T660: C01312,C01312,RC00241,C1c-C5a:*-*:C1b+C2b+O1a-C1b+C2b+O5a,,0
M175T463,175.096267700195,463.165,343339.34375,C00327,175.0957,C6H13N3O3,L-Citrulline,[M]+,0,3,Ms1,0.062376432411073,0.04694538653306,0.142857142857143,0.0625,3,0,0,0.00196500018180967,M190T283: C05933,C05933,RC01044,C2c-C5a:N2b+*-*+O5a:N1a+N1b-N1a+N1b,,0
M175T463,175.096267700195,463.165,343339.34375,C16658,174.0892,C8H14O4,2-Propylglutaric acid,[M+H]+,0,4,Ms1,0.062376432411073,0.626011565473745,0.111111111111111,0.0625,3,0,0,0.0013237806477342,M161T475: C16650,C16650,RC00651,C1b-C6a:*-O6a:C1b+O1a-C1b+O6a,,0
M235T464,235.059555053711,463.77,632322.3125,C07731,234.0528,C12H10O5,"2-Hydroxy-6-oxo-6-(2-hydroxyphenyl)-hexa-2,4-dienoate",[M+H]+,0,5,Ms1,0,0,0,0.25,2,0,0,0.00221257701958888,M115T258: C00596,C00596,RC00753,C2a-C2b:*-C5a:C2b-C2b,,0
M116T464,116.070274353027,464.17,401659.6875,C00148,115.0633,C5H9NO2,L-Proline,[M+H]+,0,7,Ms2,0.99668962607569,1,0.5,0.936124207944012,13,0,0,0.000417474384096339,M116T786: C00763,C00763,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M116T464,116.070274353027,464.17,401659.6875,C00763,115.0633,C5H9NO2,D-Proline,[M+H]+,0,7,Ms2,0.99668962607569,1,0.5,0.936124207944012,13,0,0,0.000417474384096339,M116T786: C00148,C00148,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M366T465,366.201965332031,465.17,272012.28125,C05950,366.2042,C20H30O6,20-COOH-Leukotriene B4,[M]+,0,6,Ms1,0.96672157467261,0.0530359192407267,0,0.0625,3,0,0,0.00142364263035422,M353T735: C04853,C04853,RC00651,C1b-C6a:*-O6a:C1b+O1a-C1b+O6a,,0
M146T467,146.059616088867,467.391,2092287.5,C06343,145.0528,C9H7NO,4-Hydroxyquinoline,[M+H]+,0,7,Ms1,0,0,0,0.25,2,0,0,0.00247923071857037,M180T404: C06330,C06330,RC00046,C8x-C8y:*-O1a:C8x+C8y-C8x+C8y,,0
M146T467,146.059616088867,467.391,2092287.5,C06338,145.0528,C9H7NO,Quinolin-2-ol,[M+H]+,0,7,Ms1,0,0,0,0.25,2,0,0,0.00247923071857037,M180T404: C06342,C06342,RC00046,C8x-C8y:*-O1a:C8x+C8y-C8x+C8y,,0
M146T467,146.059616088867,467.391,2092287.5,C01053,146.0579,C6H10O4,(R)-4-Dehydropantoate,[M]+,0,12,Ms1,0,0,0,0.25,2,0,0,0.00320355422917462,M148T530: C00522,C00522,RC00725,C1b-C4a:*-*:C1d+O1a-C1d+O4a,,0
M146T467,146.059616088867,467.391,2092287.5,C00966,146.0579,C6H10O4,2-Dehydropantoate,[M]+,0,12,Ms1,0,0,0,0.25,2,0,0,0.00320355422917462,M148T530: C00522,C00522,RC00726,C1c-C5a:*-*:C1d+C6a+O1a-C1d+C6a+O5a,,0
M146T467,146.059616088867,467.391,2092287.5,C14463,146.0579,C6H10O4,(R)-3-Hydroxy-3-methyl-2-oxopentanoate,[M]+,0,12,Ms1,0,0,0,0.25,2,0,0,0.00320355422917462,M148T530: C06007,C06007,RC00726,C1c-C5a:*-*:C1d+C6a+O1a-C1d+C6a+O5a,,0
M146T467,146.059616088867,467.391,2092287.5,C00772,146.0579,C6H10O4,Mevaldate,[M]+,0,12,Ms1,0,0,0,0.25,2,0,0,0.00320355422917462,M148T530: C00418,C00418,RC00170,C1b-C1y:*-O7x:C1b+O1a-C1x+O1a O6a-O7x:*-C1y:C6a-C7x,,0
M146T467,146.059616088867,467.391,2092287.5,C06324,145.0528,C9H7NO,Isocarbostyril,[M+H]+,0,7,Ms1,0,0,0,0.25,2,0,0,0.00247923071857037,M130T260: C06323,C06323,RC01281,C8x-C8y:*-O5x:C8y+N5x-C8y+N4x N5x-N4x:*-*:C8x+C8x-C8x+C8y,,0
M146T467,146.059616088867,467.391,2092287.5,C06415,145.0528,C9H7NO,2(1H)-Quinolinone,[M+H]+,0,7,Ms1,0,0,0,0.25,2,0,0,0.00247923071857037,M130T260: C06413,C06413,RC00787,C8x-C8y:*-O5x:C8x+N5x-C8x+N4x N5x-N4x:*-*:C8x+C8y-C8y+C8y,,0
M146T467,146.059616088867,467.391,2092287.5,C06006,146.0579,C6H10O4,(S)-2-Aceto-2-hydroxybutanoate,[M]+,0,12,Ms1,0,0,0,0.25,2,0,0,0.00320355422917462,M102T242: C00109,C00109,RC01192,C1d-C5a:C5a-*:C1b+C6a+O1a-C1b+C6a+O5a,,0
M146T467,146.059616088867,467.391,2092287.5,C02796,145.0528,C9H7NO,3-Methyleneoxindole,[M+H]+,0,7,Ms1,0,0,0,0.25,2,0,0,0.00247923071857037,M166T270: C02366,C02366,RC02668,C1a-C2a:*-*:C1y-C2y C1y-C2y:*-*:C1a+C5x+C8y-C2a+C5x+C8y,,0
M249T468,249.109436035156,467.97,375441.875,C12456,248.1049,C14H16O4,3-Dimethylallyl-4-hydroxyphenylpyruvate,[M+H]+,0,13,Ms1,0.0436005546975739,0.248849604906751,0,0.25,2,0,0,0.0038003395673929,M237T897: C12457,C12457,RC01471,C1b-C1c:*-O1a:C5a+C8y-C6a+C8y C5a-C6a:C6a+*-*+O6a:C1b+O5a-C1c+O6a,,0
M195T469,195.065063476563,468.781,527468.8125,C00779,194.0579,C10H10O4,Scytalone,[M+H]+,0,3,Ms2,1,1,1,0.975890449498405,41,0,0,0.000286535564122614,M195T419: C01173,C01173,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M195T469,195.065063476563,468.781,527468.8125,C01173,176.0473,C10H8O3,"1,3,8-Naphthalenertriol",[M+H+H2O]+,0,3,Ms2,1,1,1,0.975890449498405,41,0,0,0.000285667453735927,M195T419: C00779,C00779,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M227T469,227.127655029297,468.974,328379.40625,C21385,226.1205,C12H18O4,trans-12-Hydroxyjasmonic acid,[M+H]+,0,3,Ms1,0,0,0,0.00390625,5,0,0,0.00260242694875834,M229T438: C08491,C08491,RC00797,C1a-C1b:*-O1a:C1b-C1b,,0
M197T470,197.078277587891,470.04,721512.25,C20327,178.063,C10H10O3,2-Oxo-4-phenylbutyric acid,[M+H+H2O]+,0,16,Ms1,0,0,0,0.25,2,0,0,0.00408210313303359,M180T361: C17235,C17235,RC00006,C1c-C5a:N1a+*-*+O5a:C1b+C6a-C1b+C6a,,0
M197T470,197.078277587891,470.04,721512.25,C01624,178.063,C10H10O3,Vermelone,[M+H+H2O]+,0,16,Ms1,0,0,0,0.25,2,0,0,0.00408210313303359,M195T645: C01173,C01173,RC00802,C1x-C8x:*-*:C1y+C5x-C8y+C8y C1x-C8x:*-*:C1y+C8y-C8y+C8y C1y-C8y:*-*:C1x+C1x+O1a-C8x+C8x+O1a C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M197T470,197.078277587891,470.04,721512.25,C02666,178.063,C10H10O3,Coniferyl aldehyde,[M+H+H2O]+,0,16,Ms1,0.115715684059154,0.853044393616846,0.111111111111111,0.25,2,0,0,0.0014314701960001,M183T383: C10945,C10945,RC00392,O1a-O2a:*-C1a:C8y-C8y,,0
M197T470,197.078277587891,470.04,721512.25,C12205,196.0736,C10H12O4,5-Hydroxyconiferyl alcohol,[M+H]+,0,16,Ms1,0.115715684059154,0.457177267003794,0.111111111111111,0.25,2,0,0,0.00199505556186885,M211T536: C02325,C02325,RC00392,O1a-O2a:*-C1a:C8y-C8y,,0
M197T470,197.078277587891,470.04,721512.25,C20646,178.063,C10H10O3,(3S)-2-Oxo-3-phenylbutanoate,[M+H+H2O]+,0,16,Ms1,0.115715684059154,0.853044393616846,0.111111111111111,0.25,2,0,0,0.0014314701960001,M183T383: C00166,C00166,RC00631,C1b-C1c:*-C1a:C5a+C8y-C5a+C8y,,0
M134T470,134.059783935547,470.256,700708.0625,C03766,133.0528,C8H7NO,4-Hydroxyphenylacetonitrile,[M+H]+,0,6,Ms1,0,0,0,0.25,2,0,0,0.00313167773240575,M170T172: C04353,C04353,RC01076,C2b-C3b:*-*:C1b+N2b-C1b+N3a N2b-N3a:O1b-*:C2b-C3b,,0
M134T470,134.059783935547,470.256,700708.0625,C12312,133.0528,C8H7NO,Indolin-2-one,[M+H]+,0,6,Ms1,0,0,0,0.25,2,0,0,0.0032504839353793,M168T133: C11130,C11130,RC02043,C1x-C1y:*-O1a:C5x+C8y-C5x+C8y,,0
M157T470,157.085571289063,470.448,670345.5,C20694,138.0681,C8H10O2,"(2E,4E,6E)-7-Hydroxy-4-methylhepta-2,4,6-trienal",[M+H+H2O]+,0,6,Ms1,0,0,0,0.25,2,0,0,0.00235370861630924,M377T661: C20692,C20692,RC03188,C2b-C2b:C2b+*-*+O1a:C2b-C2b,,0
M157T470,157.085571289063,470.448,670345.5,C13638,138.0681,C8H10O2,1-(4'-Hydroxyphenyl)ethanol,[M+H+H2O]+,0,6,Ms1,0.0851122819285807,0.507206594438474,0,0.25,2,0,0,0.00142107206717723,M137T570: C10700,C10700,RC01377,C1c-C5a:*-*:C1a+C8y+O1a-C1a+C8y+O5a,,0
M157T470,157.085571289063,470.448,670345.5,C06044,138.0681,C8H10O2,4-Hydroxyphenylethanol,[M+H+H2O]+,0,6,Ms1,0.0851122819285807,0.507206594438474,0,0.25,2,0,0,0.00142107206717723,M137T570: C03765,C03765,RC00087,C1b-C4a:*-*:C1b+O1a-C1b+O4a,,0
M157T470,157.085571289063,470.448,670345.5,C07084,138.0681,C8H10O2,"Styrene-cis-2,3-dihydrodiol",[M+H+H2O]+,0,6,Ms1,0.0851122819285807,0.507206594438474,0,0.25,2,0,0,0.00142107206717723,M137T570: C07085,C07085,RC00534,C1y-C8y:*-*:C1y+C2x+O1a-C8y+C8x+O1a C1y-C8y:*-*:C1y+C2y+O1a-C8y+C8y+O1a,,0
M380T471,380.263458251953,471.051,459662.21875,C21330,379.2511,C25H33NO2,Aurachin C,[M+H]+,0,12,Ms1,0.109169355103553,0.958524434249789,0,0.25,2,0,0,0.00125367119826292,M363T638: C10641,C10641,RC03524,N4x-N4y:*-O1b:C8y+C8y-C8y+C8y,,0
M380T471,380.263458251953,471.051,459662.21875,C06124,379.2488,C18H38NO5P,Sphingosine 1-phosphate,[M+H]+,0,18,Ms1,0,0,0,0.25,2,0,0,0.00685899578358873,M318T765: C00319,C00319,RC00017,O1a-O2b:*-P1b:C1b-C1b,,0
M380T471,380.263458251953,471.051,459662.21875,C21140,379.2511,C25H33NO2,Aurachin B,[M+H]+,0,12,Ms1,0.0416818135055303,0.0527673844140608,0,0.25,2,0,0,0.00291417026142615,M397T614: C21142,C21142,RC03370,C1y-C8y:*-*:C1z+C2y+O1a-C8y+C8y+O1a C1z-C8y:O1a-*:C1b+C1y+C8y-C1b+C8y+C8y,,0
M118T471,118.086090087891,471.457,486282.9375,C00719,117.079,C5H11NO2,Betaine,[M+H]+,0,6,Ms1,0,0,0,6.103515625E-05,8,0,0,0.00311032275792522,M104T667: C01026,C01026,RC00496,N1c-N1d:*-C1a:C1a+C1a+C1b-C1a+C1a+C1b,,0
M118T471,118.086090087891,471.457,486282.9375,C15987,117.079,C5H11NO2,4-Methylaminobutyrate,[M+H]+,0,6,Ms1,0,0,0,6.103515625E-05,8,0,0,0.00311032275792522,M102T400: C00232,C00232,RC00225,C1b-C4a:N1b+*-*+O4a:C1b-C1b,,0
M118T471,118.086090087891,471.457,486282.9375,C00183,117.079,C5H11NO2,L-Valine,[M+H]+,0,6,Ms1,0,0,0,6.103515625E-05,8,0,0,0.00427758999485506,M134T160: C20313,C20313,RC00365,N1a-N1b:*-O1b:C1c-C1c,,0
M118T471,118.086090087891,471.457,486282.9375,C00431,117.079,C5H11NO2,5-Aminopentanoate,[M+H]+,0,6,Ms1,0.996799091020135,0.0456807919914328,0.2,6.103515625E-05,8,0,0,0.00125652482656102,M117T221: C00990,C00990,RC00010,C5a-C6a:N1a+*-*+O6a:C1b+O5a-C1b+O6a,,0
M192T472,192.122924804688,471.647,285545.875,C02710,173.1052,C8H15NO3,N-Acetyl-L-leucine,[M+H+H2O]+,0,3,Ms1,0,0,0,0.25,7,0,0,0.00210357416489559,M132T586: C00123,C00123,RC00064,N1a-N1b:*-C5a:C1c-C1c,,0
M385T473,385.219421386719,472.67,346421.375,C04578,384.2049,C22H28N2O4,"16-Methoxy-2,3-dihydro-3-hydroxytabersonine",[M+H]+,0,17,Ms1,0,0,0,0.0625,3,0,0,0.00592522399292195,M382T394: C21678,C21678,RC03499,C1y-C2y:*-*:C1z+C1z+N1x-C1z+C1z+N2x N1x-N2x:*-*:C1y+C8y-C2y+C8y,,0
M143T475,143.106216430664,474.895,581137.3125,C16648,142.0994,C8H14O2,2-n-Propyl-4-pentenoic acid,[M+H]+,0,7,Ms1,0.0736787408775004,0.817801050395439,0.111111111111111,0.25,2,0,0,0.00110911059516727,M163T526: C07185,C07185,RC02235,C1a-C2a:*-*:C1b-C2b C1b-C2b:*-*:C1a+C1b-C2a+C1b,,0
M161T475,161.116760253906,475.091,401976.96875,C16650,160.1099,C8H16O3,5-Hydroxyvalproic acid,[M+H]+,0,6,Ms1,0.0714315545254481,0.978681621319867,0,0.25,2,0,0,0.00103847981616512,M145T554: C07185,C07185,RC00797,C1a-C1b:*-O1a:C1b-C1b,,0
M161T475,161.116760253906,475.091,401976.96875,C16651,160.1099,C8H16O3,3-Hydroxyvalproic acid,[M+H]+,0,6,Ms1,0.0714315545254481,0.978681621319867,0,0.25,2,0,0,0.00103847981616512,M145T554: C07185,C07185,RC00773,C1b-C1c:*-O1a:C1b+C1c-C1b+C1c,,0
M161T475,161.116760253906,475.091,401976.96875,C16649,160.1099,C8H16O3,4-Hydroxyvalproic acid,[M+H]+,0,6,Ms1,0.0714315545254481,0.978681621319867,0,0.25,2,0,0,0.00103847981616512,M145T554: C07185,C07185,RC01710,C1b-C1c:*-O1a:C1a+C1b-C1a+C1b,,0
M132T476,132.101455688477,475.93,1087118,C00407,131.0946,C6H13NO2,L-Isoleucine,[M+H]+,0,7,Ms2,1,1,1,1,18,0,0,0.00033136958903679,M132T193: C21092,C21092,RC03345,C1c-C1c:*-*:C1c+C6a+N1a-C1c+C6a+N1a,,0
M132T476,132.101455688477,475.93,1087118,C02486,131.0946,C6H13NO2,(3R)-beta-Leucine,[M+H]+,0,7,Ms2,1,1,1,1,18,0,0,0.00033136958903679,M132T193: C00123,C00123,RC00449,C1b-C1c:*-N1a:C1c+C1c-C1b+C1c C1c-C1b:N1a-*:C1b+C6a-C1c+C6a N1a-N1a:C1c+*-*+C1c:*-*,,0
M132T476,132.101455688477,475.93,1087118,C21092,131.0946,C6H13NO2,D-allo-Isoleucine,[M+H]+,0,7,Ms2,1,1,1,1,18,0,0,0.00033136958903679,M132T193: C00407,C00407,RC03345,C1c-C1c:*-*:C1c+C6a+N1a-C1c+C6a+N1a,,0
M132T476,132.101455688477,475.93,1087118,C00123,131.0946,C6H13NO2,L-Leucine,[M+H]+,0,7,Ms2,1,1,1,1,18,0,0,0.00033136958903679,M132T193: C02486,C02486,RC00449,C1b-C1c:*-N1a:C1c+C1c-C1b+C1c C1c-C1b:N1a-*:C1b+C6a-C1c+C6a N1a-N1a:C1c+*-*+C1c:*-*,,0
M121T476,121.064422607422,476.33,244024.859375,C02083,120.0575,C8H8O,Styrene oxide,[M+H]+,0,7,Ms2,0.815443100832464,0.797084326863358,0.25,0.00977331415447741,29,0,0,0.000770879985150241,M121T459: C00601,C00601,RC00758,C1b-C1y:*-O2x:C4a+C8y-C1x+C8y C4a-C1x:*-*:C1b+O4a-C1y+O2x O4a-O2x:*-C1y:C4a-C1x,,0
M121T476,121.064422607422,476.33,244024.859375,C00601,120.0575,C8H8O,Phenylacetaldehyde,[M+H]+,0,7,Ms2,0.815443100832464,0.797084326863358,0.25,0.00977331415447741,29,0,0,0.000770879985150241,M121T459: C20782,C20782,RC00758,C1b-C1y:*-O2x:C4a+C8y-C1x+C8y C4a-C1x:*-*:C1b+O4a-C1y+O2x O4a-O2x:*-C1y:C4a-C1x,,0
M121T476,121.064422607422,476.33,244024.859375,C20782,120.0575,C8H8O,(S)-2-Phenyloxirane,[M+H]+,0,7,Ms2,0.815443100832464,0.797084326863358,0.25,0.00977331415447741,29,0,0,0.000770879985150241,M121T459: C00601,C00601,RC00758,C1b-C1y:*-O2x:C4a+C8y-C1x+C8y C4a-C1x:*-*:C1b+O4a-C1y+O2x O4a-O2x:*-C1y:C4a-C1x,,0
M164T478,164.070327758789,477.526,491146.8125,C00861,164.0685,C6H12O5,L-Rhamnulose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C00507,C00507,RC00434,C1b-C1y:*-O2x:C5a+O1a-C1y+O1a C5a-C1y:*-*:C1b+C1c+O5a-C1y+C1y+O1a O1a-O2x:*-C1y:C1c-C1y,,0
M164T478,164.070327758789,477.526,491146.8125,C01721,164.0685,C6H12O5,L-Fuculose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C01019,C01019,RC00434,C1b-C1y:*-O2x:C5a+O1a-C1y+O1a C5a-C1y:*-*:C1b+C1c+O5a-C1y+C1y+O1a O1a-O2x:*-C1y:C1c-C1y,,0
M164T478,164.070327758789,477.526,491146.8125,C00507,164.0685,C6H12O5,L-Rhamnose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C00861,C00861,RC00434,C1b-C1y:*-O2x:C5a+O1a-C1y+O1a C5a-C1y:*-*:C1b+C1c+O5a-C1y+C1y+O1a O1a-O2x:*-C1y:C1c-C1y,,0
M164T478,164.070327758789,477.526,491146.8125,C01019,164.0685,C6H12O5,6-Deoxy-L-galactose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C01721,C01721,RC00434,C1b-C1y:*-O2x:C5a+O1a-C1y+O1a C5a-C1y:*-*:C1b+C1c+O5a-C1y+C1y+O1a O1a-O2x:*-C1y:C1c-C1y,,0
M164T478,164.070327758789,477.526,491146.8125,C20836,164.0685,C6H12O5,beta-L-Fucopyranose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C20835,C20835,RC00563,C1y-C1y:*-*:C1y+O1a+O2x-C1y+O1a+O2x,,0
M164T478,164.070327758789,477.526,491146.8125,C02338,164.0685,C6H12O5,beta-L-Rhamnose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C02476,C02476,RC00563,C1y-C1y:*-*:C1y+O1a+O2x-C1y+O1a+O2x,,0
M164T478,164.070327758789,477.526,491146.8125,C20835,164.0685,C6H12O5,alpha-L-Fucopyranose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C20836,C20836,RC00563,C1y-C1y:*-*:C1y+O1a+O2x-C1y+O1a+O2x,,0
M164T478,164.070327758789,477.526,491146.8125,C02476,164.0685,C6H12O5,alpha-L-Rhamnose,[M]+,0,11,Ms2,0.992730249824467,0.996686973572122,0.8,0.992730249824467,2,0,0,0.00035245837133191,M164T460: C02338,C02338,RC00563,C1y-C1y:*-*:C1y+O1a+O2x-C1y+O1a+O2x,,0
M104T478,104.070487976074,477.728,321869.21875,C00334,103.0633,C4H9NO2,4-Aminobutanoate,[M+H]+,0,6,Ms1,0.0994206807317324,0.263594361607512,0.166666666666667,0.00390625,5,0,0,0.00248804062700336,M118T861: C15987,C15987,RC00060,N1a-N1b:*-C1a:C1b-C1b,,0
M104T478,104.070487976074,477.728,321869.21875,C02356,103.0633,C4H9NO2,(S)-2-Aminobutanoate,[M+H]+,0,6,Ms1,0,0,0,0.00390625,5,0,0,0.00307951483986013,M251T455: C21015,C21015,RC00064,N1a-N1b:*-C5a:C1c-C1c,,0
M104T478,104.070487976074,477.728,321869.21875,C01205,103.0633,C4H9NO2,(R)-3-Amino-2-methylpropanoate,[M+H]+,0,6,Ms1,0,0,0,0.00390625,5,0,0,0.00509832750934236,M102T5: C00349,C00349,RC00160,C1b-C4a:N1a+*-*+O4a:C1c-C1c,,0
M104T478,104.070487976074,477.728,321869.21875,C01026,103.0633,C4H9NO2,"N,N-Dimethylglycine",[M+H]+,0,6,Ms1,0.0994206807317324,0.263594361607512,0.166666666666667,0.00390625,5,0,0,0.00248804062700336,M118T861: C00719,C00719,RC00496,N1c-N1d:*-C1a:C1a+C1a+C1b-C1a+C1a+C1b,,0
M104T478,104.070487976074,477.728,321869.21875,C03284,103.0633,C4H9NO2,L-3-Aminoisobutanoate,[M+H]+,0,6,Ms1,0,0,0,0.00390625,5,0,0,0.00509832750934236,M102T5: C06002,C06002,RC00160,C1b-C4a:N1a+*-*+O4a:C1c-C1c,,0
M102T478,102.033737182617,478.364,1605517.875,C00232,102.0317,C4H6O3,Succinate semialdehyde,[M]+,0,20,Ms1,0,0,0,1.38777878078145E-17,29,0,0,0.00813837004496865,M118T667: C15987,C15987,RC00225,C1b-C4a:N1b+*-*+O4a:C1b-C1b,,0
M114T479,114.091064453125,478.952,265975.375,C06593,113.0841,C6H11NO,epsilon-Caprolactam,[M+H]+,0,8,Ms1,0,0,0,5.8130985525425E-11,34,0,0,0.00335202962702374,M132T319: C02378,C02378,RC00931,C5x-C6a:N1x+*-*+O6a:C1x+O5x-C1b+O6a N1x-N1a:C5x-*:C1x-C1b,,0
M350T480,350.206909179688,479.551,644698.75,C04835,350.2093,C20H30O5,"(5Z,13E)-6,9alpha-Epoxy-11alpha-hydroxy-15-oxoprosta-5,13-dienoate",[M]+,0,7,Ms1,0.190227275418691,0.0767755227040095,0,0.223514529505253,3,0,0,0.00247807519135979,M353T766: C01312,C01312,RC00241,C1c-C5a:*-*:C1b+C2b+O1a-C1b+C2b+O5a,,0
M350T480,350.206909179688,479.551,644698.75,C04707,350.2093,C20H30O5,"(5Z,13E)-11alpha-Hydroxy-9,15-dioxoprost-13-enoate",[M]+,0,7,Ms1,0.190227275418691,0.0767755227040095,0,0.223514529505253,3,0,0,0.00247807519135979,M353T766: C00584,C00584,RC00241,C1c-C5a:*-*:C1b+C2b+O1a-C1b+C2b+O5a,,0
M350T480,350.206909179688,479.551,644698.75,C04758,350.2093,C20H30O5,"(5Z,13E)-9alpha-Hydroxy-11,15-dioxoprosta-5,13-dienoate",[M]+,0,7,Ms1,0.190227275418691,0.0767755227040095,0,0.223514529505253,3,0,0,0.00247807519135979,M353T766: C00696,C00696,RC00241,C1c-C5a:*-*:C1b+C2b+O1a-C1b+C2b+O5a,,0
M235T480,235.059722900391,479.961,490911.5,C21001,234.0528,C12H10O5,"2-O,3-Dimethylflaviolin",[M+H]+,0,4,Ms1,0,0,0,0.0625,3,0,0,0.00256521553203148,M389T319: C21003,C21003,RC01372,O1a-O2a:*-C1b:C8y-C8y,,0
M245T481,245.185775756836,480.96,459513.53125,C04277,226.1681,C12H22N2O2,"1,8-Diazacyclotetradecane-2,9-dione",[M+H+H2O]+,0,3,Ms1,0.532999057120773,0.0800403681122292,0.333333333333333,0.0625,6,0,0,0.00113692360633921,M245T449: C01255,C01255,RC00931,C5x-C6a:N1x+*-*+O6a:C1x+O5x-C1b+O6a N1x-N1a:C5x-*:C1x-C1b,,0
M245T481,245.185775756836,480.96,459513.53125,C20514,226.1681,C12H22N2O2,Cyclo(L-leucyl-L-leucyl),[M+H+H2O]+,0,3,Ms1,0,0,0,0.0009765625,6,0,0,0.00378437138720211,M256T874: C20515,C20515,RC03114,C1y-C8y:*-*:C1b+C5x+N1x-C1b+C8y+N5y C1y-C8y:*-*:C1b+C5x+N1x-C1b+C8y+N5y C5x-C8y:*-*:C1y+N1x+O5x-C8y+N5y+O1a C5x-C8y:*-*:C1y+N1x+O5x-C8y+N5y+O1a N1x-N5y:*-O3a:C1y+C5x-C8y+C8y N1x-N5y:*-O3a:C1y+C5x-C8y+C8y,,0
M245T481,245.185775756836,480.96,459513.53125,C01255,244.1787,C12H24N2O3,N-(6-Aminohexanoyl)-6-aminohexanoate,[M+H]+,0,3,Ms2,0.988800988510335,1,0.25,0.988800988510335,6,0,0,0.000373222500375636,M132T571: C02378,C02378,RC00096,N1a-N1b:*-C5a:C1b-C1b,,0
M325T481,325.161926269531,481.35,316595.40625,C01513,306.144,C13H18N6O3,Lupinate,[M+H+H2O]+,0,1,Ms1,0,0,0,0.25,2,0,0,0.00192033153144244,M220T285: C00371,C00371,RC00856,N4x-N4y:*-C1b:C8x+C8y-C8x+C8y,,0
M195T485,195.064819335938,484.769,512605.28125,C01173,176.0473,C10H8O3,"1,3,8-Naphthalenertriol",[M+H+H2O]+,0,4,Ms2,1,1,1,0.975890449498405,42,0,0,0.000291806363145408,M195T469: C00779,C00779,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M195T485,195.064819335938,484.769,512605.28125,C00779,194.0579,C10H10O4,Scytalone,[M+H]+,0,5,Ms2,1,1,1,0.975890449498405,42,0,0,0.000292702625289465,M195T469: C01173,C01173,RC00803,C1x-C8x:*-*:C1y+C5x-C8x+C8y C1x-C8x:*-*:C1y+C8y-C8x+C8y C1y-C8x:O1a-*:C1x+C1x-C8x+C8x C5x-C8y:*-*:C1x+C8y+O5x-C8x+C8y+O1a,,0
M610T486,610.181762695313,485.575,147295.609375,C09755,610.1898,C28H34O15,Hesperidin,[M]+,0,13,Ms1,0,0,0,0.0625,3,0,0,0.00439230959515435,M327T462: C08247,C08247,RC00714,O1a-O2a:*-C8y:C1y-C1y,,0
M116T486,116.070205688477,486.195,151327.609375,C00763,115.0633,C5H9NO2,D-Proline,[M+H]+,0,8,Ms2,1,1,1,0.93302528677612,15,0,0,0.000314555611891532,M116T660: C00148,C00148,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
M116T486,116.070205688477,486.195,151327.609375,C00148,115.0633,C5H9NO2,L-Proline,[M+H]+,0,8,Ms2,1,1,1,0.93302528677612,15,0,0,0.000314555611891532,M116T660: C00763,C00763,RC00479,C1y-C1y:*-*:C1x+C6a+N1x-C1x+C6a+N1x,,0
