,physic_x,physic_y,block_x,block_y,r,g,b,black_pixels,black_density,black_ratio,#8230b8_pixels,#8230b8_density,#8230b8_ratio
"591,461",591,461,59,46,233.84,133.62,220.72,0,0,0,0,0,0
"591,471",591,471,59,47,223.9,99.33,214.64,0,0,0,0,0,0
"591,481",591,481,59,48,219.59,113.23,213.02,0,0,0,0,0,0
"591,491",591,491,59,49,231.38,135.48,219.45,0,0,0,0,0,0
"591,501",591,501,59,50,230.68,137.38,212.61,0,0,0,0,0,0
"591,511",591,511,59,51,196.19,76.05,188.09,0,0,0,0,0,0
"591,521",591,521,59,52,177.31,62.38,181.71,0,0,0,0,0,0
"591,531",591,531,59,53,208.97,124.73,213.5,0,0,0,0,0,0
"591,541",591,541,59,54,246.29,223.19,243.38,0,0,0,0,0,0
"591,551",591,551,59,55,231.37,146.3,227.07,0,0,0,0,0,0
"591,561",591,561,59,56,234.72,130.93,227.86,0,0,0,0,0,0
"591,571",591,571,59,57,229.13,128.49,223.3,0,0,0,0,0,0
"591,581",591,581,59,58,199.01,105.78,202.4,0,0,0,0,0,0
"591,591",591,591,59,59,161.77,64.61,190.37,0,0,0,1,0.02,0.01
"591,601",591,601,59,60,208.2111111111111,141.4777777777778,226.55555555555554,0,0,0,0,0,0
"601,1",601,1,60,0,223.75,97.59,212.04,0,0,0,0,0,0
"601,11",601,11,60,1,224.84,98.73,213.45,0,0,0,0,0,0
"601,21",601,21,60,2,211.8,83.44,204.03,0,0,0,0,0,0
"601,31",601,31,60,3,185.8,66.09,194.56,0,0,0,0,0,0
"601,41",601,41,60,4,183.09,61.9,191.74,0,0,0,0,0,0
"601,51",601,51,60,5,174.97,60.67,193.24,0,0,0,0,0,0
"601,61",601,61,60,6,199.87,86.96,208.59,0,0,0,0,0,0
"601,71",601,71,60,7,198.09,80.3,208.43,0,0,0,0,0,0
"601,81",601,81,60,8,216.83,93.42,208.88,0,0,0,0,0,0
"601,91",601,91,60,9,219.34,99.1,213.04,0,0,0,0,0,0
"601,101",601,101,60,10,237.7,113.18,222.4,0,0,0,0,0,0
"601,111",601,111,60,11,237.52,125.63,222.69,0,0,0,0,0,0
"601,121",601,121,60,12,184.58,85.18,206.96,0,0,0,5,0.08,0.05
"601,131",601,131,60,13,186.87,86.19,214.51,0,0,0,2,0.03,0.02
"601,141",601,141,60,14,214.99,124.38,216.09,0,0,0,0,0,0
"601,151",601,151,60,15,178.02,67.41,190.79,0,0,0,0,0,0
"601,161",601,161,60,16,176.37,64.07,195.03,0,0,0,0,0,0
"601,171",601,171,60,17,181.82,66.94,196.37,0,0,0,0,0,0
"601,181",601,181,60,18,181.81,70.27,201.83,0,0,0,0,0,0
"601,191",601,191,60,19,228.54,158.84,231.02,0,0,0,0,0,0
"601,201",601,201,60,20,229.37,128.99,223.18,0,0,0,0,0,0
"601,211",601,211,60,21,223.99,121.2,225.39,0,0,0,0,0,0
"601,221",601,221,60,22,234.8,182.7,227.74,0,0,0,0,0,0
"601,231",601,231,60,23,222.35,117.39,218,0,0,0,0,0,0
"601,241",601,241,60,24,226.89,117.8,227.23,0,0,0,0,0,0
"601,251",601,251,60,25,218.97,126.57,221.14,0,0,0,0,0,0
"601,261",601,261,60,26,168.33,66.55,198.71,0,0,0,1,0.01,0.01
"601,271",601,271,60,27,218.42,96.22,213.56,0,0,0,0,0,0
"601,281",601,281,60,28,227.34,109.47,220.77,0,0,0,0,0,0
"601,291",601,291,60,29,230.76,122.67,223.65,0,0,0,0,0,0
"601,301",601,301,60,30,226.16,144.36,226.79,0,0,0,0,0,0
"601,311",601,311,60,31,205.16,97.36,206.46,0,0,0,0,0,0
"601,321",601,321,60,32,165.28,58.29,183.53,0,0,0,0,0,0
"601,331",601,331,60,33,190.25,90.66,209.04,0,0,0,0,0,0
"601,341",601,341,60,34,227.08,168.72,236.23,0,0,0,0,0,0
"601,351",601,351,60,35,250.01,238.75,247.86,0,0,0,0,0,0
"601,361",601,361,60,36,250.19,240.69,250.44,0,0,0,0,0,0
"601,371",601,371,60,37,250.99,244.31,250.87,0,0,0,0,0,0
"601,381",601,381,60,38,251.25,246.28,252.12,0,0,0,0,0,0
"601,391",601,391,60,39,251.92,245.22,252.56,0,0,0,0,0,0
"601,401",601,401,60,40,252.48,245.74,252.42,0,0,0,0,0,0
"601,411",601,411,60,41,251.2,245.2,251.77,0,0,0,0,0,0
"601,421",601,421,60,42,245.68,231.91,245.98,0,0,0,0,0,0
"601,431",601,431,60,43,224.94,189.09,231.7,0,0,0,0,0,0
"601,441",601,441,60,44,240.68,213.23,238.52,0,0,0,0,0,0
"601,451",601,451,60,45,227.71,146.05,218.14,0,0,0,0,0,0
"601,461",601,461,60,46,212.47,93.83,204.58,0,0,0,0,0,0
"601,471",601,471,60,47,206.64,80.85,204.92,0,0,0,0,0,0
"601,481",601,481,60,48,201.4,75.63,201.99,0,0,0,0,0,0
"601,491",601,491,60,49,213.24,69.01,199.11,0,0,0,0,0,0
"601,501",601,501,60,50,200.19,68.73,191.65,0,0,0,0,0,0
"601,511",601,511,60,51,134.91,32.27,169.06,0,0,0,0,0,0
"601,521",601,521,60,52,159.6,44.2,187.53,0,0,0,0,0,0
"601,531",601,531,60,53,206.84,74.63,206.98,0,0,0,0,0,0
"601,541",601,541,60,54,229.18,137.88,223.9,0,0,0,0,0,0
"601,551",601,551,60,55,234.17,142.06,228.85,0,0,0,0,0,0
"601,561",601,561,60,56,237.55,126.62,224.29,0,0,0,0,0,0
"601,571",601,571,60,57,231.08,112.3,216.05,0,0,0,0,0,0
"601,581",601,581,60,58,178.42,69.66,199.45,0,0,0,0,0,0
"601,591",601,591,60,59,188.7,90.32,215.37,0,0,0,0,0,0
"601,601",601,601,60,60,235.51111111111112,179.7,235.11111111111111,0,0,0,0,0,0
"611,1",611,1,61,0,212.14,103.05,212.4,0,0,0,0,0,0
"611,11",611,11,61,1,192.97,70.25,205.12,0,0,0,0,0,0
"611,21",611,21,61,2,209.43,77.85,203.06,0,0,0,0,0,0
"611,31",611,31,61,3,191,68.09,196.41,0,0,0,0,0,0
"611,41",611,41,61,4,181.55,61.41,192.62,0,0,0,0,0,0
"611,51",611,51,61,5,174.04,60.44,198,0,0,0,0,0,0
"611,61",611,61,61,6,204.84,86.99,207.05,0,0,0,0,0,0
"611,71",611,71,61,7,214.52,117.8,223.87,0,0,0,0,0,0
"611,81",611,81,61,8,196.26,103.39,211.09,0,0,0,0,0,0
"611,91",611,91,61,9,215.61,94.93,219.52,0,0,0,0,0,0
"611,101",611,101,61,10,231.06,102.15,214.26,0,0,0,0,0,0
"611,111",611,111,61,11,230.7,106.03,217.13,0,0,0,0,0,0
"611,121",611,121,61,12,225.39,106.1,219.85,0,0,0,0,0,0
"611,131",611,131,61,13,232.45,140.9,229.93,0,0,0,0,0,0
"611,141",611,141,61,14,225.1,149.19,223.89,0,0,0,0,0,0
"611,151",611,151,61,15,171.61,64.55,195.01,0,0,0,0,0,0
"611,161",611,161,61,16,177.1,64.29,195.82,0,0,0,0,0,0
"611,171",611,171,61,17,182.92,69.18,198.45,0,0,0,0,0,0
"611,181",611,181,61,18,181.8,69.65,203.15,0,0,0,0,0,0
"611,191",611,191,61,19,225.55,130.36,220.16,0,0,0,0,0,0
"611,201",611,201,61,20,192.9,79.94,208.44,0,0,0,0,0,0
"611,211",611,211,61,21,236.84,163.97,228.64,0,0,0,0,0,0
"611,221",611,221,61,22,175.05,65.88,199.93,0,0,0,0,0,0
"611,231",611,231,61,23,228.36,130.46,229.95,0,0,0,0,0,0
"611,241",611,241,61,24,235.28,151.82,233.06,0,0,0,0,0,0
"611,251",611,251,61,25,227,162.76,229.64,0,0,0,0,0,0
"611,261",611,261,61,26,220.06,120.26,221.68,0,0,0,0,0,0
"611,271",611,271,61,27,200.68,99.39,214.77,0,0,0,0,0,0
"611,281",611,281,61,28,206.58,124.52,220.39,0,0,0,1,0.01,0.01
"611,291",611,291,61,29,228.87,158.24,232.05,0,0,0,0,0,0
"611,301",611,301,61,30,235.94,195.53,231.14,0,0,0,0,0,0
"611,311",611,311,61,31,180.92,69.7,190.16,0,0,0,0,0,0
"611,321",611,321,61,32,180.8,67.53,199.98,0,0,0,0,0,0
"611,331",611,331,61,33,201.57,100.15,216.49,0,0,0,0,0,0
"611,341",611,341,61,34,222.55,157.54,230.21,0,0,0,0,0,0
"611,351",611,351,61,35,242.24,205,243.52,0,0,0,0,0,0
"611,361",611,361,61,36,250.87,241.05,250.9,0,0,0,0,0,0
"611,371",611,371,61,37,251.67,245.56,251.67,0,0,0,0,0,0
"611,381",611,381,61,38,251.9,245,251.85,0,0,0,0,0,0
"611,391",611,391,61,39,252.34,245.64,252.47,0,0,0,0,0,0
"611,401",611,401,61,40,252.09,245.52,251.96,0,0,0,0,0,0
"611,411",611,411,61,41,251.8,247.29,252.3,0,0,0,0,0,0
"611,421",611,421,61,42,235.69,203.26,238.38,0,0,0,0,0,0
"611,431",611,431,61,43,234.46,193.66,235.36,0,0,0,0,0,0
"611,441",611,441,61,44,223.86,157.7,221.08,0,0,0,0,0,0
"611,451",611,451,61,45,187.21,81.19,202.86,0,0,0,0,0,0
"611,461",611,461,61,46,170.33,63.66,194.56,0,0,0,0,0,0
"611,471",611,471,61,47,208.25,87.3,211.51,0,0,0,0,0,0
"611,481",611,481,61,48,216.03,86.44,206.25,0,0,0,0,0,0
"611,491",611,491,61,49,209.26,66.5,195.82,0,0,0,0,0,0
"611,501",611,501,61,50,201.62,62.68,192.1,0,0,0,0,0,0
"611,511",611,511,61,51,171.87,51.67,194.55,0,0,0,0,0,0
"611,521",611,521,61,52,208.7,71.08,202.98,0,0,0,0,0,0
"611,531",611,531,61,53,225.15,91.71,215.73,0,0,0,0,0,0
"611,541",611,541,61,54,235.41,133.05,227.98,0,0,0,0,0,0
"611,551",611,551,61,55,231.45,126.85,224.73,0,0,0,0,0,0
"611,561",611,561,61,56,234.63,119.13,222.03,0,0,0,0,0,0
"611,571",611,571,61,57,226.1,96.86,215.15,0,0,0,0,0,0
"611,581",611,581,61,58,210.89,101.57,220.21,0,0,0,0,0,0
"611,591",611,591,61,59,230.69,169.13,232.65,0,0,0,0,0,0
"611,601",611,601,61,60,219.13333333333333,127.42222222222222,216.37777777777777,0,0,0,0,0,0
"621,1",621,1,62,0,232.63,130.99,225.37,0,0,0,0,0,0
"621,11",621,11,62,1,228.49,113.51,220.19,0,0,0,0,0,0
"621,21",621,21,62,2,209.71,82.81,205.53,0,0,0,0,0,0
"621,31",621,31,62,3,190.71,66.34,195.53,0,0,0,0,0,0
"621,41",621,41,62,4,193.02,64.8,200.7,0,0,0,0,0,0
"621,51",621,51,62,5,204.04,85.26,208.77,0,0,0,0,0,0
"621,61",621,61,62,6,206.1,89.98,205.74,0,0,0,0,0,0
"621,71",621,71,62,7,212.69,116.63,209.51,0,0,0,0,0,0
"621,81",621,81,62,8,219.43,145.68,221.33,0,0,0,0,0,0
"621,91",621,91,62,9,219.89,106.99,211.98,0,0,0,0,0,0
"621,101",621,101,62,10,207.76,84.18,205.6,0,0,0,0,0,0
"621,111",621,111,62,11,216.78,88.39,214.27,0,0,0,0,0,0
"621,121",621,121,62,12,234.34,103.83,221.71,0,0,0,0,0,0
"621,131",621,131,62,13,221.22,96.75,212.97,0,0,0,0,0,0
"621,141",621,141,62,14,220.63,121.85,215.15,0,0,0,0,0,0
"621,151",621,151,62,15,205.13,106.41,211.98,0,0,0,0,0,0
"621,161",621,161,62,16,183.21,69.88,205.7,0,0,0,0,0,0
"621,171",621,171,62,17,189.17,70.39,199.97,0,0,0,0,0,0
"621,181",621,181,62,18,193.41,80.7,211.47,0,0,0,0,0,0
"621,191",621,191,62,19,228.49,127.91,221.39,0,0,0,0,0,0
"621,201",621,201,62,20,210.11,104.25,211.99,0,0,0,0,0,0
"621,211",621,211,62,21,228.55,131.06,223.63,0,0,0,0,0,0
"621,221",621,221,62,22,206.85,122.8,219.42,0,0,0,3,0.12,0.03
"621,231",621,231,62,23,241.28,174.5,237.25,0,0,0,0,0,0
"621,241",621,241,62,24,244.73,195.57,242.05,0,0,0,0,0,0
"621,251",621,251,62,25,243.02,187.23,239.33,0,0,0,0,0,0
"621,261",621,261,62,26,228.98,141.07,221.75,0,0,0,0,0,0
"621,271",621,271,62,27,176.74,80.43,202.86,0,0,0,6,0.2,0.06
"621,281",621,281,62,28,239.4,214.97,239.89,0,0,0,0,0,0
"621,291",621,291,62,29,241.14,202.31,239.32,0,0,0,0,0,0
"621,301",621,301,62,30,201.98,113.45,208.91,0,0,0,0,0,0
"621,311",621,311,62,31,169.61,67.57,199.83,0,0,0,0,0,0
"621,321",621,321,62,32,210.99,111.78,219.93,0,0,0,0,0,0
"621,331",621,331,62,33,225.01,138.48,225.09,0,0,0,0,0,0
"621,341",621,341,62,34,224.06,173.1,230.98,0,0,0,0,0,0
"621,351",621,351,62,35,244.24,213.98,244.9,0,0,0,0,0,0
"621,361",621,361,62,36,251.28,244.41,250.49,0,0,0,0,0,0
"621,371",621,371,62,37,251.45,245.17,251.55,0,0,0,0,0,0
"621,381",621,381,62,38,251.43,244.94,251.15,0,0,0,0,0,0
"621,391",621,391,62,39,252.62,246,252.14,0,0,0,0,0,0
"621,401",621,401,62,40,251.92,245.04,252,0,0,0,0,0,0
"621,411",621,411,62,41,251.72,241.77,247.22,0,0,0,0,0,0
"621,421",621,421,62,42,226.46,179.05,226.5,0,0,0,0,0,0
"621,431",621,431,62,43,220.08,123.67,222.75,0,0,0,0,0,0
"621,441",621,441,62,44,210.42,105.67,215.26,0,0,0,0,0,0
"621,451",621,451,62,45,211.49,94.59,215.7,0,0,0,0,0,0
"621,461",621,461,62,46,194.53,90.51,214.7,0,0,0,1,0.02,0.01
"621,471",621,471,62,47,222.68,99.16,210.63,0,0,0,0,0,0
"621,481",621,481,62,48,211.99,82.91,205.08,0,0,0,0,0,0
"621,491",621,491,62,49,198.72,62.23,196.77,0,0,0,0,0,0
"621,501",621,501,62,50,205.78,65.68,200.91,0,0,0,0,0,0
"621,511",621,511,62,51,208.78,77.22,207.27,0,0,0,0,0,0
"621,521",621,521,62,52,221.29,99.44,215.96,0,0,0,0,0,0
"621,531",621,531,62,53,227.82,109.07,222.71,0,0,0,0,0,0
"621,541",621,541,62,54,231.7,114.11,218.72,0,0,0,0,0,0
"621,551",621,551,62,55,239.39,129.13,222.4,0,0,0,0,0,0
"621,561",621,561,62,56,229.51,108.66,214.97,0,0,0,0,0,0
"621,571",621,571,62,57,221.19,100.66,219.96,0,0,0,0,0,0
"621,581",621,581,62,58,241.63,195.34,241.07,0,0,0,0,0,0
"621,591",621,591,62,59,242.02,196.09,238.48,0,0,0,0,0,0
"621,601",621,601,62,60,216.03333333333333,133.42222222222222,222.03333333333333,0,0,0,0,0,0
"631,1",631,1,63,0,229.62,108.69,214.06,0,0,0,0,0,0
"631,11",631,11,63,1,202.96,97.12,214,0,0,0,0,0,0
"631,21",631,21,63,2,230.2,180.25,233.33,0,0,0,0,0,0
"631,31",631,31,63,3,199.14,114.52,216.42,0,0,0,0,0,0
"631,41",631,41,63,4,206.28,87.02,213.96,0,0,0,0,0,0
"631,51",631,51,63,5,219.41,103.1,213.38,0,0,0,0,0,0
"631,61",631,61,63,6,196.1,78.93,199.79,0,0,0,0,0,0
"631,71",631,71,63,7,184.78,61.54,193.7,0,0,0,0,0,0
"631,81",631,81,63,8,196.15,78.99,202.88,0,0,0,0,0,0
"631,91",631,91,63,9,209.9,91.98,207.22,0,0,0,0,0,0
"631,101",631,101,63,10,205.77,83.27,209.78,0,0,0,0,0,0
"631,111",631,111,63,11,216.07,91.04,218.77,0,0,0,0,0,0
"631,121",631,121,63,12,229.88,108.61,213.74,0,0,0,0,0,0
"631,131",631,131,63,13,219.64,94.49,210.99,0,0,0,0,0,0
"631,141",631,141,63,14,188.95,75.35,200.26,0,0,0,0,0,0
"631,151",631,151,63,15,208.13,96.63,213.91,0,0,0,0,0,0
"631,161",631,161,63,16,220.71,97.05,216.63,0,0,0,0,0,0
"631,171",631,171,63,17,220.54,108,218.59,0,0,0,0,0,0
"631,181",631,181,63,18,220.29,105.04,219.52,0,0,0,0,0,0
"631,191",631,191,63,19,213.14,115.6,208.97,0,0,0,0,0,0
"631,201",631,201,63,20,180.24,78.9,200.58,0,0,0,0,0,0
"631,211",631,211,63,21,206.77,103.52,208.92,0,0,0,0,0,0
"631,221",631,221,63,22,201.62,103.36,202.47,0,0,0,0,0,0
"631,231",631,231,63,23,230.95,151.62,227.07,0,0,0,0,0,0
"631,241",631,241,63,24,234.7,157.17,226.33,0,0,0,0,0,0
"631,251",631,251,63,25,216.74,108.95,215.57,0,0,0,0,0,0
"631,261",631,261,63,26,220.57,126.48,217.33,0,0,0,0,0,0
"631,271",631,271,63,27,207.4,98.35,218.85,0,0,0,0,0,0
"631,281",631,281,63,28,242.39,202.35,244.23,0,0,0,0,0,0
"631,291",631,291,63,29,243.6,206.94,242.34,0,0,0,0,0,0
"631,301",631,301,63,30,219.2,156.58,228.72,0,0,0,0,0,0
"631,311",631,311,63,31,187.13,102.47,215.68,0,0,0,0,0,0
"631,321",631,321,63,32,211.69,119.04,223.04,0,0,0,0,0,0
"631,331",631,331,63,33,219.51,143.29,230.54,0,0,0,0,0,0
"631,341",631,341,63,34,231.85,178,239.02,0,0,0,0,0,0
"631,351",631,351,63,35,247.3,228.07,247.25,0,0,0,0,0,0
"631,361",631,361,63,36,252.79,246.66,252.55,0,0,0,0,0,0
"631,371",631,371,63,37,251.93,245.54,251.93,0,0,0,0,0,0
"631,381",631,381,63,38,250.67,246.17,251.51,0,0,0,0,0,0
"631,391",631,391,63,39,251.14,244.3,250.84,0,0,0,0,0,0
"631,401",631,401,63,40,250.87,241.42,250.42,0,0,0,0,0,0
"631,411",631,411,63,41,217.68,175.74,223.66,0,0,0,0,0,0
"631,421",631,421,63,42,159.35,78.97,189.91,0,0,0,11,0.3,0.11
"631,431",631,431,63,43,209.95,113.58,216.27,0,0,0,0,0,0
"631,441",631,441,63,44,221.65,115.84,221.91,0,0,0,0,0,0
"631,451",631,451,63,45,221.62,121.01,224.89,0,0,0,0,0,0
"631,461",631,461,63,46,236.68,158.12,228.71,0,0,0,0,0,0
"631,471",631,471,63,47,217.4,105.79,215.1,0,0,0,0,0,0
"631,481",631,481,63,48,196.27,78.54,204.02,0,0,0,0,0,0
"631,491",631,491,63,49,202.75,70.87,196.86,0,0,0,0,0,0
"631,501",631,501,63,50,201.94,72.77,199.16,0,0,0,0,0,0
"631,511",631,511,63,51,221.73,84.23,205.77,0,0,0,0,0,0
"631,521",631,521,63,52,230.5,113.28,218.43,0,0,0,0,0,0
"631,531",631,531,63,53,243.38,169.38,235.79,0,0,0,0,0,0
"631,541",631,541,63,54,226.07,134.69,225.24,0,0,0,0,0,0
"631,551",631,551,63,55,221.09,86.69,205.32,0,0,0,0,0,0
"631,561",631,561,63,56,213.03,76.92,203.58,0,0,0,0,0,0
"631,571",631,571,63,57,223.94,103.66,216.4,0,0,0,0,0,0
"631,581",631,581,63,58,236.38,171.19,231.36,0,0,0,0,0,0
"631,591",631,591,63,59,240.98,189.36,238.73,0,0,0,0,0,0
"631,601",631,601,63,60,241.23333333333332,165.7,235.84444444444443,0,0,0,0,0,0
"641,1",641,1,64,0,223.85,100.54,217.14,0,0,0,0,0,0
"641,11",641,11,64,1,207.17,101.49,214.68,0,0,0,0,0,0
"641,21",641,21,64,2,226.42,154.71,220.8,0,0,0,0,0,0
"641,31",641,31,64,3,219.09,131.2,209.1,0,0,0,0,0,0
"641,41",641,41,64,4,219.36,110.07,207.44,0,0,0,0,0,0
"641,51",641,51,64,5,209.99,85.89,203.01,0,0,0,0,0,0
"641,61",641,61,64,6,195.5,69.79,197.68,0,0,0,0,0,0
"641,71",641,71,64,7,191.45,67.23,196.71,0,0,0,0,0,0
"641,81",641,81,64,8,191.73,67.27,197.65,0,0,0,0,0,0
"641,91",641,91,64,9,200.75,79.63,199.79,0,0,0,0,0,0
"641,101",641,101,64,10,213.75,97.08,215.88,0,0,0,0,0,0
"641,111",641,111,64,11,236.44,123.21,227.51,0,0,0,0,0,0
"641,121",641,121,64,12,221.45,97.02,213.17,0,0,0,0,0,0
"641,131",641,131,64,13,201.01,84.06,208.54,0,0,0,0,0,0
"641,141",641,141,64,14,190.05,74.99,207.15,0,0,0,0,0,0
"641,151",641,151,64,15,210.11,100.76,220.09,0,0,0,0,0,0
"641,161",641,161,64,16,231.43,131.58,224.96,0,0,0,0,0,0
"641,171",641,171,64,17,228.78,121.47,220.79,0,0,0,0,0,0
"641,181",641,181,64,18,222.05,108.05,219.42,0,0,0,0,0,0
"641,191",641,191,64,19,204.31,122.68,212.26,0,0,0,1,0.01,0.01
"641,201",641,201,64,20,183.29,69.47,201.59,0,0,0,1,0.02,0.01
"641,211",641,211,64,21,186.1,69.94,199.83,0,0,0,0,0,0
"641,221",641,221,64,22,164.84,55.43,191.29,0,0,0,0,0,0
"641,231",641,231,64,23,179.82,76.94,206.41,0,0,0,0,0,0
"641,241",641,241,64,24,239.51,145.74,230.64,0,0,0,0,0,0
"641,251",641,251,64,25,230.23,109.02,220.23,0,0,0,0,0,0
"641,261",641,261,64,26,219.82,101.39,207.38,0,0,0,0,0,0
"641,271",641,271,64,27,213.1,101.48,213.89,0,0,0,0,0,0
"641,281",641,281,64,28,246.68,220.24,244.96,0,0,0,0,0,0
"641,291",641,291,64,29,246.17,222.86,245.14,0,0,0,0,0,0
"641,301",641,301,64,30,229.25,173.39,229.93,0,0,0,0,0,0
"641,311",641,311,64,31,222.14,137.04,225.35,0,0,0,0,0,0
"641,321",641,321,64,32,239.18,170.95,234.76,0,0,0,0,0,0
"641,331",641,331,64,33,237.13,168.35,234.85,0,0,0,0,0,0
"641,341",641,341,64,34,238.82,179.87,238.81,0,0,0,0,0,0
"641,351",641,351,64,35,246.05,230.14,245.82,0,0,0,0,0,0
"641,361",641,361,64,36,248.29,236.75,247.38,0,0,0,0,0,0
"641,371",641,371,64,37,244.78,222.25,245.84,0,0,0,0,0,0
"641,381",641,381,64,38,250.63,243.04,250.16,0,0,0,0,0,0
"641,391",641,391,64,39,252.2,246.11,251.74,0,0,0,0,0,0
"641,401",641,401,64,40,252.01,246.36,250.43,0,0,0,0,0,0
"641,411",641,411,64,41,230.87,177.94,230.93,0,0,0,0,0,0
"641,421",641,421,64,42,162.5,92.49,200.43,0,0,0,17,0.30000000000000004,0.17
"641,431",641,431,64,43,201.67,131.34,224.08,0,0,0,7,0.12000000000000001,0.07
"641,441",641,441,64,44,231.16,144.34,227.15,0,0,0,0,0,0
"641,451",641,451,64,45,236.13,160.85,232.11,0,0,0,0,0,0
"641,461",641,461,64,46,222.5,147.35,226.32,0,0,0,0,0,0
"641,471",641,471,64,47,200.79,101.66,207.34,0,0,0,0,0,0
"641,481",641,481,64,48,212.59,95.46,208.01,0,0,0,0,0,0
"641,491",641,491,64,49,205.37,80.89,204.27,0,0,0,0,0,0
"641,501",641,501,64,50,198.15,76.95,208.26,0,0,0,0,0,0
"641,511",641,511,64,51,222.35,83.6,209,0,0,0,0,0,0
"641,521",641,521,64,52,228.47,97.21,214.76,0,0,0,0,0,0
"641,531",641,531,64,53,229.63,152.59,231.39,0,0,0,0,0,0
"641,541",641,541,64,54,244.04,200.55,236.68,0,0,0,0,0,0
"641,551",641,551,64,55,215.93,86.52,204.21,0,0,0,0,0,0
"641,561",641,561,64,56,212.99,69.74,203.34,0,0,0,0,0,0
"641,571",641,571,64,57,231.35,111.15,214.47,0,0,0,0,0,0
"641,581",641,581,64,58,214.17,109.77,211.4,0,0,0,0,0,0
"641,591",641,591,64,59,229.25,144.61,224.23,0,0,0,0,0,0
"641,601",641,601,64,60,230.54444444444445,138.9777777777778,225.98888888888888,0,0,0,0,0,0
"651,1",651,1,65,0,225.21,99.02,212.72,0,0,0,0,0,0
"651,11",651,11,65,1,173.65,68.42,184.17,0,0,0,0,0,0
"651,21",651,21,65,2,198.51,96.58,205.12,0,0,0,0,0,0
"651,31",651,31,65,3,165.17,56.4,181.72,0,0,0,0,0,0
"651,41",651,41,65,4,163.26,49.05,180.77,0,0,0,0,0,0
"651,51",651,51,65,5,182.77,69.11,195.28,0,0,0,0,0,0
"651,61",651,61,65,6,191.01,67.82,194.48,0,0,0,0,0,0
"651,71",651,71,65,7,186.61,65.49,194.67,0,0,0,0,0,0
"651,81",651,81,65,8,187.73,64.63,196.81,0,0,0,0,0,0
"651,91",651,91,65,9,192.71,70.73,206.47,0,0,0,0,0,0
"651,101",651,101,65,10,228.62,119.86,224.22,0,0,0,0,0,0
"651,111",651,111,65,11,235.43,131.55,224.73,0,0,0,0,0,0
"651,121",651,121,65,12,223.81,113.16,214.64,0,0,0,0,0,0
"651,131",651,131,65,13,208.36,86.01,210.35,0,0,0,0,0,0
"651,141",651,141,65,14,217.57,96.08,216.1,0,0,0,0,0,0
"651,151",651,151,65,15,234.32,149.66,231.84,0,0,0,0,0,0
"651,161",651,161,65,16,215.13,112.23,218.62,0,0,0,0,0,0
"651,171",651,171,65,17,228.35,114.34,220.38,0,0,0,0,0,0
"651,181",651,181,65,18,231.89,135.47,230.35,0,0,0,0,0,0
"651,191",651,191,65,19,223.13,134.95,224.05,0,0,0,0,0,0
"651,201",651,201,65,20,204.15,83.6,210.02,0,0,0,0,0,0
"651,211",651,211,65,21,213,86.74,207.58,0,0,0,0,0,0
"651,221",651,221,65,22,207.19,87.02,210.8,0,0,0,0,0,0
"651,231",651,231,65,23,223.28,121.29,225.81,0,0,0,0,0,0
"651,241",651,241,65,24,237.25,159.89,231.06,0,0,0,0,0,0
"651,251",651,251,65,25,232.83,119.61,219.96,0,0,0,0,0,0
"651,261",651,261,65,26,215.61,86.51,208.65,0,0,0,0,0,0
"651,271",651,271,65,27,196.97,76.85,209.2,0,0,0,0,0,0
"651,281",651,281,65,28,233.8,183.13,236.35,0,0,0,0,0,0
"651,291",651,291,65,29,251.57,248.01,250.44,0,0,0,0,0,0
"651,301",651,301,65,30,236.25,171.87,234.07,0,0,0,0,0,0
"651,311",651,311,65,31,226.67,151.34,229.53,0,0,0,0,0,0
"651,321",651,321,65,32,235.01,154.07,231.96,0,0,0,0,0,0
"651,331",651,331,65,33,236.43,156.19,233.21,0,0,0,0,0,0
"651,341",651,341,65,34,229.78,154.36,231.99,0,0,0,0,0,0
"651,351",651,351,65,35,241.71,208.96,241.56,0,0,0,0,0,0
"651,361",651,361,65,36,245.74,225.27,246.53,0,0,0,0,0,0
"651,371",651,371,65,37,248.33,229.05,247.68,0,0,0,0,0,0
"651,381",651,381,65,38,242.1,219.18,245.24,0,0,0,0,0,0
"651,391",651,391,65,39,248.73,234.44,248.38,0,0,0,0,0,0
"651,401",651,401,65,40,245.24,223.14,245.87,0,0,0,0,0,0
"651,411",651,411,65,41,234.72,193.59,239.71,0,0,0,0,0,0
"651,421",651,421,65,42,211.32,178.36,233,0,0,0,0,0,0
"651,431",651,431,65,43,223.66,199.79,236.62,0,0,0,0,0,0
"651,441",651,441,65,44,190.06,128.03,217.41,0,0,0,3,0.12,0.03
"651,451",651,451,65,45,229.62,166.31,235.73,0,0,0,0,0,0
"651,461",651,461,65,46,225.52,175.7,228.48,0,0,0,0,0,0
"651,471",651,471,65,47,196.24,104.05,215.52,0,0,0,0,0,0
"651,481",651,481,65,48,203.99,85.14,204.64,0,0,0,0,0,0
"651,491",651,491,65,49,207.39,83.29,207.64,0,0,0,0,0,0
"651,501",651,501,65,50,233.03,105.27,213.64,0,0,0,0,0,0
"651,511",651,511,65,51,225.03,89.8,203.8,0,0,0,0,0,0
"651,521",651,521,65,52,218.96,92.47,213.16,0,0,0,0,0,0
